project_id,contractor,electricity_iou,gas_iou,weather_normalized_yearly_kwh_savings,weather_normalized_yearly_therm_savings,predicted_yearly_kwh_savings,predicted_yearly_therm_savings
EL2GQR,Contractor 9,Utility 4,Utility 4,3681.5672990000003,0.0,390.23,3035.756
NUCNQ3,Contractor 9,Utility 4,Utility 4,-1709.495666,0.0,286.32,240.6213
L6AI6C,Contractor 12,Utility 4,Utility 4,-3078.518838,0.0,332.35,556.2719999999999
4DJHYI,Contractor 8,Utility 10,Utility 10,1054.875053,0.0,,12679.95
TXBCMS,Contractor 17,Utility 4,Utility 4,0.0,32.24641761,193.65,2010.5510000000002
BRYJ6U,Contractor 18,Utility 4,Utility 4,0.0,160.0607791,254.14,449.0035
SEHDPS1526388358,Contractor 14,Utility 3,Utility 9,0.0,102.731482,3328.0,257.0
SEHDPS1526388359,Contractor 14,Utility 3,Utility 9,0.0,-68.61653524,4097.0,214.0
SGHDPS1525777059,Contractor 10,Utility 11,Utility 9,5280.368781,250.536406,3981.0,297.0
SEHDPS1526388356,Contractor 46,Utility 3,Utility 9,0.0,0.0,4074.0,109.0
SEHDPS1526388357,Contractor 21,Utility 3,Utility 9,0.0,0.0,5476.0,193.0
SEHDPS1526388350,Contractor 2,Utility 3,Utility 9,-278.40099100000003,362.3589577,4013.0,304.0
SEHDPS1526388351,Contractor 14,Utility 3,Utility 9,-1345.753361,-229.53887400000002,1123.0,90.0
SEHDPS1526388352,Contractor 14,Utility 3,Utility 9,0.0,0.0,1562.0,94.0
H3UDUE,Contractor 17,Utility 4,Utility 4,498.6066464,42.791562799999994,183.46,4327.081
859P6Y,Contractor 12,Utility 4,Utility 4,2530.7996420000004,295.4008994,408.44,461.6061
EWULRI,Contractor 13,Utility 4,Utility 4,190.7854001,0.0,273.38,
OTQVUN,Contractor 18,Utility 4,Utility 4,1636.089828,0.0,482.73,210.1407
SEHDPS1526388916,Contractor 2,Utility 3,Utility 9,0.0,86.593843,1148.0,187.0
SEHDPS1526388917,Contractor 2,Utility 3,Utility 9,2029.420053,0.0,953.0,141.0
SEHDPS1526388915,Contractor 2,Utility 3,Utility 9,2226.874602,0.0,1433.0,204.0
6SO15L,Contractor 5,Utility 4,Utility 4,-1879.68173,0.0,396.15,4488.57
SEHDPS1526388913,Contractor 2,Utility 3,Utility 9,522.6944387,0.0,1239.0,204.0
SEHDPS1526388911,Contractor 2,Utility 3,Utility 9,854.9065785,0.0,2223.0,315.0
35AHVD,Contractor 12,Utility 4,Utility 4,-7235.525854,38.56651209,205.21,220.9848
SEHDPS1526388918,Contractor 14,Utility 3,Utility 9,621.1026019,-124.5655166,2614.0,214.0
D2TWAT,Contractor 17,Utility 4,Utility 4,-1420.754014,-131.8773048,386.94,7102.871999999999
SGHDPS1526228340,Contractor 10,Utility 5,Utility 9,-223.310703,167.54880119999999,-5599.0,99.0
BTFGKM,Contractor 17,Utility 4,Utility 4,1160.633851,0.0,209.71,2011.1370000000002
YDU0YQ,Contractor 8,Utility 10,Utility 10,-561.7645591,0.0,316.48,6130.129
XUCFYP,Contractor 9,Utility 4,Utility 4,1466.690073,0.0,158.1,203.9859
U9WOW6,Contractor 17,Utility 15,Utility 15,2209.960942,-4.7679599669999995,529.08,5971.278
W6E7JW,Contractor 12,Utility 4,Utility 4,158.72990269999997,0.0,148.4,291.6178
M4SXTO,Contractor 9,Utility 4,Utility 4,-1185.190668,0.0,304.9,7823.271
91ZPV1,Contractor 13,Utility 4,Utility 4,0.0,0.0,886.63,876.6119
2D0YON,Contractor 25,Utility 4,Utility 4,5016.861631000001,0.0,130.26,178.4877
SGHDPS1525861076,Contractor 10,Utility 5,Utility 9,350.6150047,261.0763688,51.0,121.0
GPDW8D,Contractor 26,Utility 4,Utility 4,0.0,-38.92833508,597.96,933.177
SGHDPS1525798860,Contractor 10,Utility 5,Utility 9,0.0,0.0,5029.0,259.0
TKTR6G,Contractor 29,Utility 4,Utility 4,0.0,217.7405326,116.11,1295.721
QOX88A,Contractor 17,Utility 4,Utility 4,-1065.08195,9.91310269,554.3,4602.579000000001
SEHDPS1526386127,Contractor 2,Utility 3,Utility 9,0.0,0.0,2284.0,264.0
6138508519,Contractor 120,Utility 7,Utility 7,-71.06528721,108.59539960000001,37.0,202.0
Q90YFP,Contractor 92,Utility 4,Utility 4,1589.764369,475.6985321,617.45,1091.442
6CHX5Q,Contractor 9,Utility 4,Utility 4,94.51715779,1160.59078,98.39,161.1958
ZR5N1K,Contractor 8,Utility 10,Utility 10,1190.4380449999999,228.5142745,-398.75,17338.51
7GDMQD,Contractor 17,Utility 4,Utility 4,0.0,74.92283225,113.33,2093.2
67JB6P,Contractor 12,Utility 4,Utility 4,-228.77793909999997,-0.514167379,516.09,1469.8120000000001
SEHDPS1526386128,Contractor 14,Utility 3,Utility 9,0.0,89.09670496,2714.0,288.0
KAI7GT,Contractor 70,Utility 4,Utility 4,-789.3658486,132.7941708,470.08,1070.633
IPLVLD,Contractor 13,Utility 4,Utility 4,461.3386255,-99.73972881,-17.62,9647.128
PQ1WVY,Contractor 12,Utility 4,Utility 4,-48.42726489,0.0,277.13,297.1864
VLAXIJ,Contractor 17,Utility 4,Utility 4,0.0,0.0,600.46,7340.563
DH2744,Contractor 17,Utility 15,Utility 15,-1028.036996,114.0394928,527.72,4090.563
34QTS8,Contractor 8,Utility 10,Utility 10,-119.47940829999999,27.61815964,166.48,3907.093
SEHDPS1526388704,Contractor 15,Utility 3,Utility 9,0.0,13.45302405,692.0,144.0
RI617F,Contractor 12,Utility 4,Utility 4,655.1700302999999,30.39844912,1081.71,1332.649
OP5LFT,Contractor 121,Utility 4,Utility 4,0.0,0.0,183.62,1501.465
XSZZG8,Contractor 40,Utility 4,Utility 4,2799.15333,0.0,257.92,720.6917
AOEJ09,Contractor 18,Utility 4,Utility 4,728.3808826000001,74.6943584,761.83,814.4783
5ZDXKG,Contractor 27,Utility 15,Utility 10,-900.9548707999999,-219.3999043,,
ECSKDE,Contractor 40,Utility 4,Utility 4,-603.9757415,11.45523522,378.43,361.6647
6KFYFH,Contractor 34,Utility 4,Utility 4,1597.414851,77.27900051,,
SWGLK3,Contractor 41,Utility 4,Utility 4,0.0,-61.76288406,258.74,211.6061
TYS3AU,Contractor 12,Utility 4,Utility 4,0.0,0.0,510.87,922.6260000000001
FFALOK,Contractor 65,Utility 10,Utility 10,22.54710019,0.0,40.68,2778.429
XXUCIY,Contractor 18,Utility 4,Utility 4,192.4048092,382.1383865,191.64,14.947239999999999
KI78EQ,Contractor 18,Utility 4,Utility 4,3256.554462,-292.4525172,382.69,402.1102
WHT9ES,Contractor 9,Utility 4,Utility 4,-430.54650769999995,67.67387291,83.87,848.7689999999999
KCXM7M,Contractor 11,Utility 4,Utility 4,1204.588243,246.7244699,291.12,2137.456
HJP0T1,Contractor 8,Utility 10,Utility 10,0.0,0.0,308.11,5409.438
946BLJ,Contractor 17,Utility 4,Utility 4,-644.7709026,-37.8822387,225.07,4294.842000000001
6WUB9E,Contractor 114,Utility 10,Utility 10,-1271.601289,132.38030590000002,230.38,3218.347
GEXB7K,Contractor 17,Utility 4,Utility 4,0.0,0.0,,19080.01
03H1BV,Contractor 17,Utility 15,Utility 15,-85.93024813,85.78451474,180.9,1918.23
9044432205,Contractor 30,Utility 7,Utility 7,0.0,92.28469317,285.0,82.0
8073385303,Contractor 55,Utility 7,Utility 7,916.4813322000001,385.6981164,428.0,64.0
SEHDPS1526388574,Contractor 2,Utility 3,Utility 9,464.7448697,230.0781528,1853.0,213.0
SEHDPS1526388708,Contractor 2,Utility 3,Utility 9,2590.0431350000003,62.07880685,721.0,109.0
SEHDPS1526388575,Contractor 2,Utility 3,Utility 9,0.0,0.0,1145.0,141.0
HKZLHS,Contractor 44,Utility 4,Utility 4,0.0,123.1510636,123.97,2671.454
O9X2D8,Contractor 18,Utility 4,Utility 4,823.7392175,174.70345369999998,216.63,865.1817
RQ85E2,Contractor 17,Utility 4,Utility 4,0.0,165.0363352,312.92,6262.603
3KP0L6,Contractor 22,Utility 4,Utility 4,3175.264702,0.0,42.64,9072.099
1QS3NI,Contractor 24,Utility 10,Utility 10,0.0,0.0,309.15,3584.408
SGHDPS1525975342,Contractor 10,Utility 5,Utility 9,0.0,0.0,4303.0,460.0
FTW094,Contractor 22,Utility 10,Utility 10,0.0,0.0,211.41,2981.5359999999996
HN5MVM,Contractor 8,Utility 10,Utility 10,329.9706808,0.0,191.13,2412.9539999999997
3FYWNR,Contractor 40,Utility 4,Utility 4,1359.466799,0.0,376.17,157.9719
9WNBI6,Contractor 32,Utility 4,Utility 4,137.144343,0.0,255.93,185.5217
SGHDPS1525985775,Contractor 10,Utility 5,Utility 9,619.2786712000001,77.17411922,49.0,185.0
NN4V99,Contractor 9,Utility 4,Utility 4,485.3013226,123.66959299999999,230.88,4555.979
56YILR,Contractor 12,Utility 4,Utility 4,-66.91272274,84.64693625,290.06,25.20516
A1IZ15,Contractor 119,Utility 4,Utility 4,5438.502420000001,12.74620559,233.75,-148.3001
X48RV9,Contractor 24,Utility 10,Utility 10,0.0,225.35399049999998,356.24,2997.0690000000004
FNG03Z,Contractor 52,Utility 4,Utility 4,0.0,194.4336304,,
EEGXAH,Contractor 88,Utility 15,Utility 15,0.0,-22.09443674,370.25,5730.656999999999
CN5Q0G,Contractor 17,Utility 15,Utility 15,0.0,0.0,166.86,2225.674
0XCZDC,Contractor 45,Utility 4,Utility 4,-111.4450744,-25.08979373,175.91,1091.149
YLZXY8,Contractor 86,Utility 4,Utility 4,0.0,-194.2299385,242.13,451.0551
3V8ALV,Contractor 3,Utility 4,Utility 4,0.0,160.0253482,305.27,1987.691
6232069551,Contractor 30,Utility 7,Utility 7,-1060.736499,-78.45328121,1047.0,91.0
KEHHRH,Contractor 9,Utility 4,Utility 4,273.659843,297.9440997,158.56,29.308320000000002
SGHDPS1525808346,Contractor 10,Utility 5,Utility 9,-694.4377369,185.9484148,-629.0,-1.13
4EM3HN,Contractor 5,Utility 10,Utility 10,0.0,89.30076275,308.59,5408.851
GXHHQW,Contractor 17,Utility 4,Utility 4,-5694.700455,206.29260449999998,276.79,2076.788
8AUVQE,Contractor 17,Utility 4,Utility 4,0.0,178.2365541,,14580.89
R9CD1Z,Contractor 18,Utility 4,Utility 4,0.0,-41.59335707,294.19,482.415
Q4DE1Q,Contractor 3,Utility 4,Utility 4,959.2533673,-108.20401969999999,168.26,1955.744
SGHDPS1526244770,Contractor 10,Utility 5,Utility 9,311.93964930000004,332.5661401,1743.0,152.0
U6JFUA,Contractor 61,Utility 4,Utility 4,6495.660516,323.0040922,312.76,5060.375
GXSENW,Contractor 92,Utility 15,Utility 15,0.0,0.0,503.86,-189.0387
YLM0Y0,Contractor 45,Utility 4,Utility 4,2172.493179,207.7314753,407.09,708.3822
SGHDPS1525975566,Contractor 10,Utility 5,Utility 9,0.0,-5.156755313000001,2517.0,174.0
WU7F6C,Contractor 18,Utility 4,Utility 4,0.0,42.03749564,989.04,797.4795
11AI8U,Contractor 32,Utility 4,Utility 4,163.7456483,220.9940742,192.09,3379.836
SGHDPS1526035280,Contractor 10,Utility 5,Utility 9,-1016.8871730000001,0.0,656.0,440.0
ACW2NC,Contractor 44,Utility 4,Utility 4,2080.160186,110.15128200000001,185.12,4685.229
MK54AP,Contractor 13,Utility 4,Utility 4,8452.823483,318.34489229999997,210.62,439.9179
ZIFBW9,Contractor 94,Utility 4,Utility 4,0.0,317.9897349,473.41,905.6272
PO7LI5,Contractor 72,Utility 4,Utility 4,193.9647778,268.3799783,194.27,118.9918
BV3SOJ,Contractor 17,Utility 4,Utility 4,0.0,-64.17208173,263.63,4902.9890000000005
NJITVB,Contractor 29,Utility 4,Utility 4,183.25468490000003,80.91590809,228.99,372.2157
JJGZKC,Contractor 63,Utility 4,Utility 4,0.0,144.5798265,177.87,810.9613
SGHDPS1525779780,Contractor 10,Utility 14,Utility 9,-962.6750483999999,1021.484855,3392.0,0.0
1KNLGN,Contractor 5,Utility 4,Utility 4,777.9701613,-77.89757043,,7577.374
MJWRFC,Contractor 13,Utility 4,Utility 4,0.0,-91.47965657,308.65,656.2134
U55ZM5,Contractor 94,Utility 4,Utility 4,293.2682075,84.43583451,408.54,1126.612
4CEAVI,Contractor 11,Utility 4,Utility 4,-521.1517763,419.3975082,295.32,420.2814
H1HM62,Contractor 17,Utility 10,Utility 10,611.5729037000001,343.9229224,262.65,3228.8979999999997
X332G9,Contractor 43,Utility 4,Utility 4,3836.0536439999996,135.9676614,844.8,1212.485
YL9KPA,Contractor 17,Utility 4,Utility 4,-447.51391050000007,122.6556899,260.43,5701.935
SEHDPS1526388236,Contractor 47,Utility 3,Utility 9,-424.1613392,28.14931457,1666.0,69.0
SEHDPS1526388235,Contractor 47,Utility 3,Utility 9,-168.34230449999998,61.69623456,2290.0,74.0
SEHDPS1526388233,Contractor 15,Utility 3,Utility 9,0.0,73.35211488,-359.0,419.0
SEHDPS1526388232,Contractor 39,Utility 3,Utility 9,-4176.741278,0.0,113.0,111.0
SEHDPS1526388231,Contractor 21,Utility 3,Utility 9,0.0,-97.53930736,4015.0,277.0
P4QK88,Contractor 44,Utility 4,Utility 4,0.0,-302.30654300000003,,11128.08
SEHDPS1526388239,Contractor 68,Utility 3,Utility 9,0.0,0.0,180.0,238.0
16N0KT,Contractor 13,Utility 4,Utility 4,0.0,253.6293793,297.54,269.9297
GOKRQR,Contractor 11,Utility 4,Utility 4,0.0,0.0,257.32,80.01173
SEHDPS1526388297,Contractor 2,Utility 3,Utility 9,1421.83499,87.63589201,1423.0,223.0
7EFGL6,Contractor 11,Utility 4,Utility 4,593.1484991000001,0.0,198.57,618.1125
T8K2GZ,Contractor 24,Utility 10,Utility 10,-1713.197687,0.0,203.79,1873.681
KQLX3H,Contractor 8,Utility 10,Utility 10,1331.2581369999998,0.0,741.72,5049.8240000000005
DGMCPG,Contractor 24,Utility 10,Utility 10,770.0746313999999,0.0,287.44,2543.083
OULND8,Contractor 9,Utility 4,Utility 4,1258.291607,0.0,236.18,200.762
VKOIP1,Contractor 34,Utility 4,Utility 4,0.0,0.0,244.06,373.9742
074GRB,Contractor 18,Utility 4,Utility 4,-1092.190803,0.0,1265.12,722.1571
HMFY3V,Contractor 114,Utility 10,Utility 10,1986.5269899999998,625.3691671,309.53,3214.5370000000003
LDBDW4,Contractor 11,Utility 4,Utility 4,1989.9401309999998,42.41551038,370.55,269.0504
SEHDPS1526388129,Contractor 118,Utility 3,Utility 9,-188.6854849,0.0,,
SEHDPS1526388874,Contractor 2,Utility 3,Utility 9,1578.329574,-286.25054,2254.0,216.0
SEHDPS1526388123,Contractor 118,Utility 3,Utility 9,0.0,142.8291971,,
SEHDPS1526388122,Contractor 118,Utility 3,Utility 9,0.0,216.7144293,,
SEHDPS1526388121,Contractor 118,Utility 3,Utility 9,0.0,135.1396602,40.0,123.0
SEHDPS1526388120,Contractor 15,Utility 3,Utility 9,1104.7267,64.39117719,,
SEHDPS1526388127,Contractor 118,Utility 3,Utility 9,-631.4367057,95.08849667,,
A4AFUU,Contractor 8,Utility 10,Utility 10,0.0,0.0,173.14,2090.27
SEHDPS1526388125,Contractor 118,Utility 3,Utility 9,0.0,-125.5411909,,
SEHDPS1526388124,Contractor 118,Utility 3,Utility 9,-826.4825438999999,-53.42009574,,
SGHDPS1526291859,Contractor 10,Utility 5,Utility 9,2244.687616,0.0,1869.0,105.0
NGKHMM,Contractor 24,Utility 10,Utility 10,677.7410798,0.0,351.68,6517.585
476866,Contractor 17,Utility 4,Utility 4,1469.835489,0.0,169.05,4257.913
2FJTCW,Contractor 3,Utility 4,Utility 4,-1793.429361,0.0,435.92,3867.2329999999997
SO484S,Contractor 18,Utility 4,Utility 4,1677.634053,0.0,653.28,787.2216
SEHDPS1526388349,Contractor 7,Utility 3,Utility 1,445.4704262,0.0,-841.0,165.0
SEHDPS1526388348,Contractor 7,Utility 3,Utility 9,4190.138352,0.0,23.0,160.0
SEHDPS1526388347,Contractor 21,Utility 3,Utility 9,0.0,165.1622419,4635.0,276.0
SEHDPS1526388346,Contractor 15,Utility 3,Utility 9,-827.2705980000001,0.0,4015.0,177.0
SEHDPS1526388345,Contractor 14,Utility 3,Utility 9,1397.007863,0.0,2161.0,103.0
SEHDPS1526388344,Contractor 82,Utility 3,Utility 9,0.0,30.23929418,5124.0,285.0
SEHDPS1526388343,Contractor 2,Utility 3,Utility 9,0.0,196.632352,1500.0,204.0
SEHDPS1526388342,Contractor 2,Utility 3,Utility 9,-3228.4009379999998,150.3307482,930.0,210.0
KFSIE4,Contractor 34,Utility 4,Utility 4,-1345.879834,153.14530259999998,645.69,1038.98
SEHDPS1526388340,Contractor 2,Utility 3,Utility 9,-492.51440260000004,-426.73093719999997,5982.0,368.0
E6H32A,Contractor 13,Utility 4,Utility 4,-643.729116,0.0,795.6,-778.4291
SE3FT5,Contractor 13,Utility 4,Utility 4,1629.577771,0.0,310.9,506.1548
SPXPJP,Contractor 25,Utility 4,Utility 4,379.90159689999996,0.0,210.65,302.755
3HXUYW,Contractor 5,Utility 4,Utility 4,158.4114274,0.0,489.69,5637.1630000000005
SEHDPS1526388908,Contractor 21,Utility 3,Utility 9,-2624.092025,0.0,3170.0,243.0
SEHDPS1526388900,Contractor 2,Utility 3,Utility 9,2498.426007,0.0,2288.0,312.0
XZSMA9,Contractor 5,Utility 4,Utility 4,648.0773586,0.0,240.21,1901.524
SEHDPS1526388902,Contractor 75,Utility 3,Utility 9,363.56978139999995,0.0,242.0,114.0
SLVGUI,Contractor 17,Utility 4,Utility 4,851.242391,79.84536968,388.4,6677.315
YODV1F,Contractor 122,Utility 4,Utility 4,1206.490968,0.0,749.54,-3228.8979999999997
K4LVFL,Contractor 18,Utility 4,Utility 4,-7692.222951999999,86.47841448,255.97,222.1571
67WX6R,Contractor 9,Utility 4,Utility 4,0.0,0.0,335.81,6516.4130000000005
JPPD7D,Contractor 12,Utility 4,Utility 4,-559.6108464,114.45604660000001,195.94,162.9543
ZO6M6Z,Contractor 8,Utility 10,Utility 10,3805.166336,68.46781902,408.38,6304.807
PGSY9A,Contractor 24,Utility 10,Utility 10,-1070.4871289999999,0.0,205.54,1484.467
YZ3LFA,Contractor 5,Utility 4,Utility 4,-1016.088716,0.0,,22901.52
SGHDPS1526105088,Contractor 10,Utility 5,Utility 9,1642.9461199999998,63.47276962,1312.0,159.0
HXNJ5U,Contractor 40,Utility 4,Utility 4,-572.8686305,0.0,259.81,391.2661
XA4N6U,Contractor 40,Utility 4,Utility 4,455.5863916999999,161.36496619999997,421.71,500.5862
W9XYCU,Contractor 4,Utility 10,Utility 10,-2051.3051010000004,0.0,744.77,7512.896
0WZX6M,Contractor 13,Utility 4,Utility 4,0.0,224.42289080000003,363.43,752.3447
W2IZNH,Contractor 8,Utility 10,Utility 10,2787.07937,0.0,302.39,4225.380999999999
VK3UP5,Contractor 23,Utility 10,Utility 10,997.8569137000001,-82.52527506,1571.71,13703.99
6B7JEK,Contractor 24,Utility 10,Utility 10,0.0,175.9389972,212.46,1544.549
ZGYQ4T,Contractor 25,Utility 15,Utility 10,0.0,171.57496319999998,127.75,1487.984
UKPC1K,Contractor 8,Utility 10,Utility 10,-17557.76862,0.0,567.03,5779.015
6G676H,Contractor 8,Utility 10,Utility 10,0.0,225.6058383,437.07,9266.706
SBI1JO,Contractor 12,Utility 4,Utility 4,-20.62865321,-50.61883922,115.0,19.34349
ENB4L6,Contractor 22,Utility 4,Utility 4,-651.3382695,547.3070683999999,174.93,3713.072
Z1AK4O,Contractor 5,Utility 4,Utility 4,0.0,157.3320904,,8474.795
SGHDPS1526228362,Contractor 10,Utility 5,Utility 9,1140.280634,244.0449352,7366.0,339.0
AAMU91,Contractor 65,Utility 4,Utility 4,0.0,0.0,228.05,4610.1990000000005
43CSYJ,Contractor 44,Utility 4,Utility 4,0.0,-1.17072756,257.75,4524.326
I8GOSN,Contractor 12,Utility 4,Utility 4,0.0,79.78555299,591.39,866.9402
XIYE4Y,Contractor 12,Utility 4,Utility 4,0.0,154.2065541,103.18,106.0961
I743BZ,Contractor 13,Utility 4,Utility 4,0.0,-214.2804568,498.65,477.7257
ELBBVI,Contractor 70,Utility 4,Utility 4,0.0,237.82200189999998,227.62,870.7503
5941HQ,Contractor 9,Utility 15,Utility 4,817.9909739,81.10122887,,
DRT3EY,Contractor 13,Utility 4,Utility 4,3143.962144,30.27450153,447.03,520.8089
TQRMDJ,Contractor 44,Utility 4,Utility 4,1137.263835,0.0,194.51,3687.866
ACY4Q9,Contractor 12,Utility 4,Utility 4,0.0,716.0371018999999,418.57,1848.769
SEHDPS1526388392,Contractor 2,Utility 3,Utility 9,-419.155794,138.2012082,2138.0,253.0
UQS9LA,Contractor 70,Utility 4,Utility 4,901.7932562000001,93.57030015,367.02,202.5205
TO2RRL,Contractor 17,Utility 4,Utility 4,8619.484983,-12.34082749,171.29,4264.361
5RI5HW,Contractor 9,Utility 4,Utility 4,246.65456609999998,1.775909516,390.83,334.408
7X5DAE,Contractor 44,Utility 4,Utility 4,0.0,224.14244359999998,205.97,-266.9988
QGU4SD,Contractor 60,Utility 4,Utility 4,198.4263421,147.4672634,,
3417839450,Contractor 30,Utility 7,Utility 7,114.0747462,213.4929399,3306.0,200.0
HQ8JZA,Contractor 29,Utility 4,Utility 4,320.64585189999997,-113.36003090000001,301.83,660.3165
NNPLAT,Contractor 65,Utility 10,Utility 10,3747.828896,5.692559638,351.18,4148.0070000000005
SGHDPS1526327727,Contractor 10,Utility 8,Utility 9,152.9252459,387.46662139999995,2101.0,157.0
IYKYCW,Contractor 105,Utility 4,Utility 4,2988.428554,0.0,,6892.146
AEHU6H,Contractor 8,Utility 10,Utility 10,-2601.548655,608.7347865,82.57,2288.394
L8GDQH,Contractor 88,Utility 4,Utility 4,0.0,0.0,182.92,2582.063
4NKQ8K,Contractor 33,Utility 4,Utility 4,720.2940576000001,165.97872519999999,149.87,905.041
KN0R1H,Contractor 22,Utility 10,Utility 10,0.0,176.3297005,171.31,1594.3729999999998
9YDFRZ,Contractor 11,Utility 4,Utility 4,-5922.872985,-8.778270138,724.3,862.5439
9ANJ9B,Contractor 11,Utility 4,Utility 4,0.0,0.0,382.21,370.1641
IJM5DY,Contractor 37,Utility 10,Utility 10,-164.7770414,47.44844793,275.99,2249.7070000000003
NBV3Y6,Contractor 8,Utility 10,Utility 10,0.0,0.0,670.95,4831.77
WNR7EC,Contractor 94,Utility 4,Utility 4,0.0,52.68657092,323.53,497.9484
Q9I854,Contractor 13,Utility 4,Utility 4,0.0,0.0,250.52,369.57800000000003
RE6CWD,Contractor 9,Utility 4,Utility 4,0.0,8.993856723,245.59,223.3294
KYKQD4,Contractor 23,Utility 10,Utility 10,2762.552876,33.82855969,79.87,1491.7939999999999
PIY60A,Contractor 18,Utility 10,Utility 10,-1370.313711,2.7508325019999997,617.72,6746.483
SEHDPS1526388148,Contractor 14,Utility 3,Utility 9,0.0,16.60868985,,
4U9T04,Contractor 13,Utility 4,Utility 4,537.3185363,417.1539522,223.49,335.8734
W9TU2J,Contractor 8,Utility 10,Utility 10,62.18196028,277.275829,666.71,7889.8009999999995
S5HU0A,Contractor 24,Utility 15,Utility 15,0.0,140.400791,906.99,5957.503000000001
IZPQ36,Contractor 11,Utility 4,Utility 4,0.0,321.4341945,439.35,39.859320000000004
7GQ2QC,Contractor 44,Utility 4,Utility 4,1458.52313,199.574102,261.58,3850.2340000000004
7I3CV1,Contractor 5,Utility 4,Utility 4,-2504.452579,8.324112427000001,,3250.2929999999997
4QS6L3,Contractor 44,Utility 4,Utility 4,-800.8232232999999,124.15398640000001,127.35,1864.009
2004105553,Contractor 30,Utility 7,Utility 7,0.0,112.43324950000002,363.0,133.0
SEHDPS1526388637,Contractor 2,Utility 3,Utility 9,0.0,269.1092687,,
VBX4E9,Contractor 8,Utility 10,Utility 10,369.25185519999997,0.0,159.24,3947.245
4WSE6Y,Contractor 17,Utility 4,Utility 4,671.6153355,522.8464355000001,183.67,2905.3340000000003
E38J1A,Contractor 20,Utility 15,Utility 15,0.0,236.11874840000002,125.72,2287.515
SEHDPS1526388142,Contractor 14,Utility 3,Utility 9,0.0,230.2312981,,
Q5XOKS,Contractor 99,Utility 4,Utility 4,-176.382887,3.854086381,191.69,138.0422
SEHDPS1526455436,Contractor 2,Utility 3,Utility 9,1416.885182,-8.252241996,910.0,164.0
B3KDB6,Contractor 3,Utility 4,Utility 4,0.0,0.0,295.25,242.96599999999998
3SL358,Contractor 4,Utility 10,Utility 10,0.0,-69.50550876,,
8YHAR6,Contractor 8,Utility 10,Utility 10,0.0,0.0,718.51,7140.973000000001
OJ0MIE,Contractor 45,Utility 4,Utility 4,519.6085482,0.0,214.53,594.9590000000001
SNUKT9,Contractor 9,Utility 4,Utility 4,0.0,62.85471765,509.96,-2076.788
6S1YBO,Contractor 123,Utility 4,Utility 4,-2941.66728,-76.45834027,324.65,9322.392
A7HE9L,Contractor 9,Utility 4,Utility 4,0.0,229.53512510000002,224.06,758.7925
HN7LRF,Contractor 8,Utility 4,Utility 4,3610.167702,0.0,285.4,8565.65
SQHT39,Contractor 5,Utility 4,Utility 4,-209.43370769999999,-97.25444312,914.54,-2079.133
T24TT7,Contractor 44,Utility 4,Utility 4,-1335.9372720000001,0.0,687.55,7360.491999999999
XE0O5C,Contractor 109,Utility 4,Utility 4,-638.7778187999999,169.81856169999998,336.23,2643.611
